,company,headline,date,overall_rating,author_position,pros,cons
1061,,Demanding but rewarding work environment,2016-02-15,4.0,Manager,"Challenging, innovative, fast moving company.
Opportunities to travel regularly and foreign assignment
Great product line up","Company culture may not be a fit for everyone
High employee turn over"
1062,,Good,2016-02-12,4.0,Anonymous Employee,"Nice people, pretty cars to look at",Low pay for office assistant position.
1063,,Good to learn,2016-02-10,4.0,Design Engineer,"The company gives you big oportunity to learn how automotive industry works, all time is challenge your skills, always looks for a traning employes.","Poor salary, dificult to get good position, slow promotions, sometimes to get budget to apply new ideas is a nigthmare, no big innovations"
1064,,Nissan review,2016-01-22,4.0,Production Operative,good money n fairly easy job,very hot in there it is
1065,,senior sales consultant,2016-01-18,3.0,Senior Sales Consultant,great location great earning potential,not a lot of room for advancement
1066,,Nissan,2016-01-14,3.0,Production Operator,"Pay good for unskilled job, lots of overtime",Long hours monotonous and uninteresting job
1067,,Regional senior specialist,2016-01-13,5.0,Anonymous Employee,Its amazing the exposure is huge bnnjjjjjjjjjj hhhj. Hhhj jjj,I don't see any they are great
1068,,Not very diverse or tolerant,2016-01-11,1.0,,People don't get laid off pretty much ever,Not diverse at all
1069,,Interesting,2016-01-09,3.0,Anonymous Employee,"Interesting, quickly can get lot of responsibility, cross-functional and very international, company faces lot of challenges (competition, technology evolution, ambitious financial objectives). Opportunity to change jobs internally every 2-3 years.","Very lean (human) resource management, resulting in considerable overtime and frustrations. Either lack of processes or existing processes block creative ideas. High turnover's drawback is lack of real experts."
1070,,Financial Analyst,2016-01-04,4.0,Financial Controller & Analyst,Multinational Organization that brings to you lots of knowledge in many different fields,Salary is in average which is not in line with the company current position
1071,,Great company where you have a lot of responsabilities,2015-12-15,4.0,Anonymous Employee,Lot of responsibilities and exposure to other countries and cultures. Great to learn about processes and car business,Few clarity on career path and personal development
1072,,Nissan Europe SAS,2015-12-09,3.0,Aftersales Marketing Sectio N Manager,"Great environment, international exposure & team",HR support is weak and process unclear
1073,,"Loyalty Trainee, Customer Experience department",2015-12-08,5.0,,"This was not a typical internship. The tasks I undertook were much more diverse and interesting than any typical internship. It gave me the opportunity to think out of the box for even routine challenges and tasks.
I was involved in cross-functional projects that gave me an overview of other departments and their functioning as a whole unit to make Nissan what it is today.
I learned more than 150 abbreviations, met people from more than 15 different countries and worked with people from 8 different regional business units.",Not clear the future career opportunities after an internship.
1074,,HR,2015-12-02,4.0,Project Manager,"Great, friendly open environment with plenty of opportunities to put forward ideas.",More investment needed in offices to update the office environment.
1075,,Beware,2015-11-13,2.0,Car Salesman,"it is a job. Honestly, the owner has great hopes and ideas but the work ethic of everyone else is poor. EXCESSIVE gossiping and talking behind others back. i wouldn't recommend this place.","just everything sucks. Few people actually try. but overall, their attitudes, and ethics NEEDS to be improved. Too much drama and too little work."
1076,,Corporate marketing,2015-11-09,1.0,,Good pay and benefits (e.g. company car).,"Very hierarchical, bureaucratic and political. Poor HR support."
1077,,"TERRIBLE BASIC, SHOCKING AMOUNT OF HOURS",2015-11-07,1.0,Car Salesman,"The only pro I can think of is only when there is a sale event or the new number plates come out, is when you can sell a decent amount of cars for that month, but you will have to use that money carefully over the next few months as the car industry has very quiet months.

Company Car which is an ex Demo you dont get to pick I was given a juke in terrible rainbow colours.","I had a nightmare experience working here, Its a 6 day working week,  60 - 70 hours a week is normal here, as they make you sign a contract which states you give your conscent for working more than 40 hours. I have never had my hour lunch break here ever. I always hide to eat a sandwich or take a few minutes maximum. They are always understaffed, so you will find yourself always doing two peoples job. Everyone is competitive and generally it was a terrible work ethic here.  Everyone swears in front of customers, treat each other with no respect and constantly argue with one another, even the managers follow the same childish behaviour and talk behind backs also."
1078,,Very conservative Japanese Company,2015-11-04,3.0,Produkt Manager,"Job security
Highly motivated colleagues
Everyone very passionate to deliver more and more","Old School Japanese Mentality : Follow the process, don't think- if there is no process, not possible to progress
Face time / adherence of the process matters more than result
Business has no priority at Engineering Department"
1079,,Big business with people flaws,2015-11-02,4.0,ENGINEERING SECTION MANAGER,Very successful company and the hub of the north east. Great opportunities for global relocation on temporary basis due to links with mother plants etc,"Mixed skill base, poor pool for recruitment, Know it all outdated attitude"
1080,,CAR,2015-10-30,3.0,,"Employee appreciation and a lot of employee interaction 
great car/employee lease program
On site cafeteria","HORRIBLE PAY!
Management does not have college degrees and you're pretty much punished for having a degree by being blackballed on promotions and raises."
1081,,Nissan employment,2015-10-07,3.0,Director,Great product... Fair compensation...risk not rewarded,Success at any cost...intimidation is the management philosophy
1082,,online,2015-10-07,4.0,Line Worker,I really like the benefiy,not like the hour I was work
1083,,compensation package,2015-09-29,3.0,NRDP,"Good salary, a lot experience across different division","bad career advancement, rigid, cultural issue"
1084,,Promotion,2015-09-24,2.0,Information Technology Vendor Manager II,The people are friendly to most.,"Promtions are slow and you can't skip levels for jobs no matter the experience or education. You can have more qualifications but you have to go from Analyst to Sr. Analyst to Manager, etc. They don't like to skip from a grade even if you have demonstrated that ability at another company."
1085,,Manager,2015-09-20,3.0,,Loyalty at all levels both ways,Company was sold without warning
1086,,exterior designer,2015-09-11,3.0,Anonymous Employee,can design various type of car.,"too many bosses, that organization is complicated."
1087,,Manager,2015-09-03,4.0,,Respect diversity. Paid attention to employee health and welfare. Good working environment and encourage innovation. Teamwork is common at the company.,Employee population is large and the company established long enough with positions filled by the seniors. Young and new comers need to wait for long time for manager positions.
1088,,Former employee,2015-08-31,3.0,,"Friendly environment, compensation above industry average.","Company`s organisational structure changed many times, there was no clear career plan and relationship with management was rather difficult as it was very informal and not committed"
